date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,hour,day_of_week,month,is_weekend,working_hours,hour_sin,hour_cos,indoor_temp_mean,indoor_temp_std,indoor_humidity_mean,indoor_humidity_std,lag_1,lag_24,lag_168,rolling_mean_24,rolling_std_24,rolling_mean_168
2016-01-19 03:00:00,46.666666666666664,0.0,19.488333333333333,38.958333333333336,18.077777777777783,39.245,19.77,40.53,18.881111111111117,38.26,17.2075,61.1999074074074,-5.196256613756611,86.05455026455026,17.732499999999998,33.89777777777778,19.673076923076916,45.41454326923077,16.801111111111116,40.72138888888888,-4.333333333333333,756.375,90.16666666666667,1.0,64.0,-5.758333333333333,22.137946765481804,22.137946765481804,3,1,1,0,0,0.7071067811865476,0.7071067811865476,15.826128182517074,7.9577118925920916,51.444816760785514,20.681049304334206,33.333333333333336,41.666666666666664,35.0,93.8888888888889,129.35707486657003,116.04166666666667
2016-01-19 04:00:00,33.333333333333336,0.0,19.313333333333333,38.95444444444445,17.86944444444445,39.40833333333335,19.74,40.63513888888888,18.697777777777784,38.18777777777777,17.11759259259262,60.445,-4.987407407407408,86.33583333333333,17.68055555555555,33.9425925925926,19.558333333333348,45.11712962962963,16.79,41.17722222222222,-4.1,756.2416666666667,89.0,1.0,64.0,-5.7,24.383718052801367,24.383718052801367,4,1,1,0,0,0.8660254037844386,0.5000000000000001,15.753292181069964,7.850328086213657,51.320347222222225,20.42302274487473,46.666666666666664,45.0,45.0,93.40277777777779,129.57052727315022,115.97222222222221
2016-01-19 05:00:00,45.0,0.0,19.15555555555555,39.072222222222216,17.69277777777778,39.53625,19.616666666666667,40.46555555555557,18.51805555555555,38.089722222222214,17.049259259259266,59.75714814814813,-5.212962962962961,84.58018518518519,17.6,33.887777777777785,19.4500925925926,44.97870370370368,16.79,41.47,-4.266666666666667,756.3416666666666,89.83333333333333,1.0,63.583333333333336,-5.741666666666667,24.047330307075754,24.047330307075754,5,1,1,0,0,0.9659258262890683,0.25881904510252074,15.628827160493826,7.883384164615917,51.16708981481481,20.230091354154965,33.333333333333336,33.333333333333336,43.333333333333336,93.8888888888889,129.35707486657003,115.98214285714286
2016-01-19 06:00:00,46.666666666666664,3.3333333333333335,19.011111111111116,39.66472222222222,17.533333333333335,39.87111111111111,19.55,40.33055555555555,18.34,38.035000000000004,16.98355555555555,58.6849513888889,-5.541666666666665,83.97944444444444,17.514351851851853,33.9,19.374259259259265,44.81138888888888,16.79,41.657222222222224,-4.416666666666667,756.4416666666666,90.58333333333333,1.0,63.416666666666664,-5.758333333333333,26.059564179740846,26.059564179740846,6,1,1,0,0,1.0,6.123233995736766e-17,15.506104938271607,7.957813625889311,51.15177291666666,20.18133770853226,45.0,55.0,40.0,93.54166666666667,129.47712806060085,116.0218253968254
2016-01-19 07:00:00,41.666666666666664,5.0,18.92055555555555,40.108888888888885,17.402222222222218,40.67555555555555,19.38055555555555,39.92388888888888,18.215,38.178333333333335,17.01,55.18939814814814,-5.140277777777778,86.13064814814813,17.453657407407402,33.85773148148149,19.2475,44.72212962962965,16.77,41.40444444444443,-4.3,756.625,89.58333333333333,1.0,64.0,-5.783333333333334,21.523499180329964,21.523499180329964,7,1,1,0,0,0.9659258262890683,-0.25881904510252063,15.473245884773661,7.790352562034036,50.97743518518518,20.215537358128003,46.666666666666664,55.0,56.666666666666664,92.9861111111111,129.67814036516256,115.93253968253967
2016-01-19 08:00:00,41.666666666666664,0.0,18.84,40.48,17.296111111111117,40.99333333333333,19.279999999999998,39.99888888888888,18.099999999999998,38.55111111111113,16.861801346801332,56.7873569023569,-5.39361111111111,83.8124074074074,17.38814814814815,33.876759259259266,19.058333333333316,43.73166666666665,16.67777777777778,40.16222222222221,-4.55,756.9666666666666,90.66666666666667,1.0,63.166666666666664,-5.900000000000001,25.518418549715232,25.518418549715232,8,1,1,0,1,0.8660254037844387,-0.4999999999999998,15.345395622895618,7.836025624539101,50.90604124579124,20.093664755753395,41.666666666666664,35.0,86.66666666666667,93.2638888888889,129.55561278286112,115.66468253968254
2016-01-19 09:00:00,33.333333333333336,0.0,18.715,40.54388888888889,17.2,40.998333333333335,19.166666666666668,39.84111111111111,17.945,38.210138888888885,16.78037037037038,56.998703703703704,-5.6418518518518495,82.17185185185183,17.309771241830067,33.902407407407416,18.883425925925934,43.00046296296296,16.6,39.192222222222235,-4.3999999999999995,757.2416666666667,92.16666666666667,1.0,62.0,-5.5249999999999995,23.871355934534222,23.871355934534222,9,1,1,0,1,0.7071067811865476,-0.7071067811865475,15.217598039215687,7.8778251090664915,50.70257870370371,20.261313628691628,41.666666666666664,45.0,43.333333333333336,92.77777777777777,129.7662955677567,115.60515873015872
2016-01-19 10:00:00,45.0,0.0,18.604166666666668,40.512499999999996,17.191666666666652,40.997222222222234,19.077777777777783,39.804444444444435,17.914444444444452,38.09,16.7075,56.84931712962963,-5.420648148148146,83.68759259259258,17.293703703703716,33.737500000000004,18.759460784313735,42.41011982570807,16.50555555555555,38.703611111111115,-3.158333333333333,757.3416666666666,86.83333333333333,1.0,62.833333333333336,-5.125,24.28350594515602,24.28350594515602,10,1,1,0,1,0.49999999999999994,-0.8660254037844387,15.181514161220045,7.779772637162806,50.162564065904135,19.450052612918096,33.333333333333336,31.666666666666668,230.0,93.33333333333333,129.52160210029828,114.50396825396824
2016-01-19 11:00:00,33.333333333333336,0.0,18.706666666666667,40.47666666666667,17.5138888888889,40.76791666666667,19.022222222222215,39.814444444444455,18.24888888888888,37.98777777777778,16.66574074074075,56.58777777777778,-3.7727777777777765,88.29731481481478,17.44194444444445,33.303888888888885,18.775277777777784,41.92333333333334,16.6,38.50277777777779,-2.066666666666667,757.4833333333332,78.5,1.0,45.666666666666664,-5.383333333333333,25.288081743444007,25.288081743444007,11,1,1,0,1,0.258819045102521,-0.9659258262890682,15.46687242798354,7.269787906491548,49.61618981481482,18.917960572901837,45.0,45.0,55.0,92.84722222222223,129.73261164159692,114.375
2016-01-19 12:00:00,43.333333333333336,0.0,18.8738888888889,40.23166666666666,17.77,40.4988888888889,19.0,39.86944444444445,18.29,37.83,16.6,56.2275,-2.2308333333333352,90.9424074074074,17.657962962962966,32.79148148148148,18.867500000000017,41.357499999999995,16.69444444444445,38.79527777777776,-0.9333333333333332,757.6,70.41666666666667,1.0,20.833333333333332,-5.708333333333333,30.905182673207793,30.905182673207793,12,1,1,0,1,1.2246467991473532e-16,-1.0,15.724773662551444,6.792748211006036,48.89608333333333,18.416528381148414,33.333333333333336,40.0,186.66666666666666,92.98611111111113,129.67534634958812,113.5218253968254
2016-01-19 13:00:00,33.333333333333336,0.0,19.0,39.93277777777778,17.801111111111116,40.42222222222223,19.03333333333335,39.82055555555555,18.155,37.36555555555557,16.580555555555566,55.906574074074086,-1.30537037037037,91.75777777777778,18.081481481481482,32.33814814814813,19.243981481481484,40.7761111111111,16.80333333333333,38.22777777777777,-0.08333333333333333,757.475,65.66666666666667,1.0,22.0,-5.791666666666667,19.864372183413554,19.864372183413554,13,1,1,0,1,-0.2588190451025208,-0.9659258262890683,15.93260288065844,6.532251429097666,48.22141666666667,18.20973457341865,43.333333333333336,40.0,151.66666666666666,92.70833333333333,129.80086243507344,112.81746031746032
2016-01-19 14:00:00,45.0,0.0,19.06944444444445,39.9,17.812222222222214,40.38527777777778,18.99083333333333,39.69805555555555,18.1388888888889,37.26916666666667,16.5037037037037,55.58833333333334,-0.5527777777777775,93.38259259259257,18.520000000000014,32.163333333333334,19.41127314814813,40.41945601851852,16.817777777777767,38.162777777777784,0.5916666666666667,757.2583333333333,63.416666666666664,1.0,24.083333333333332,-5.666666666666667,23.133328452240676,23.133328452240676,14,1,1,0,1,-0.4999999999999997,-0.8660254037844388,16.07904063786008,6.315392466544137,48.03856597222222,18.461743959681975,33.333333333333336,41.666666666666664,136.66666666666666,92.84722222222221,129.7456441113207,112.27182539682538
2016-01-19 15:00:00,38.333333333333336,0.0,19.273333333333333,40.09000000000002,18.02055555555555,40.46,19.06666666666665,39.59222222222223,18.245,37.57083333333333,16.485740740740734,55.317314814814814,-0.3746031746031746,93.84993386243383,19.198981481481482,31.9187037037037,19.902222222222232,39.94648148148146,16.831666666666667,38.527499999999996,1.1166666666666667,757.2416666666667,59.083333333333336,1.0,27.0,-6.0249999999999995,22.742140223272145,22.742140223272145,15,1,1,0,1,-0.7071067811865471,-0.7071067811865479,16.29439594356261,6.353914816790289,47.63563227513227,18.224969509336447,45.0,33.333333333333336,36.666666666666664,93.05555555555556,129.64990639666277,112.28174603174605
2016-01-19 16:00:00,41.666666666666664,0.0,19.323333333333334,40.15,18.083333333333332,40.33555555555555,19.044444444444448,39.5,18.187777777777768,37.47666666666667,16.409351851851866,55.051851851851865,-0.7685185185185192,92.56574074074074,19.224537037037035,31.676759259259253,20.099999999999998,39.700277777777785,16.89,38.556666666666665,-0.033333333333333284,757.3416666666666,67.0,1.0,24.916666666666668,-5.575,20.15433083482397,20.15433083482397,16,1,1,0,1,-0.8660254037844385,-0.5000000000000004,16.27713991769547,6.500952798863251,48.201351851851854,18.631798718576785,38.333333333333336,46.666666666666664,40.0,92.84722222222221,129.73168070080527,112.29166666666667
2016-01-19 17:00:00,71.66666666666667,5.0,19.209999999999997,39.6511111111111,17.905,40.27972222222223,19.0,39.59347222222222,17.974444444444448,37.29666666666667,16.36314814814813,54.83111111111111,-2.5014814814814836,85.38740740740741,18.9786111111111,31.694629629629635,19.876501831501816,39.7490059015059,16.81777777777778,38.24722222222221,-1.125,757.525,77.75,1.0,21.166666666666668,-4.616666666666666,25.480876930911716,25.480876930911716,17,1,1,0,1,-0.9659258262890683,-0.25881904510252063,15.958222425722418,7.016237348595303,48.448034849409844,18.472609839904592,41.666666666666664,35.0,218.33333333333334,94.375,129.23578094821366,111.41865079365078
2016-01-19 18:00:00,175.0,8.333333333333334,19.055555555555568,39.107777777777805,17.666666666666682,39.83888888888887,18.752777777777784,38.732777777777784,17.795833333333334,37.476111111111116,16.2937037037037,54.597592592592584,-3.985555555555557,83.57685185185186,18.675833333333333,31.805370370370383,20.01433350533195,41.421543348865335,16.724999999999998,38.085,-2.2916666666666665,757.7833333333333,85.08333333333333,1.0,38.33333333333333,-4.458333333333333,14.744183832469085,14.744183832469085,18,1,1,0,1,-1.0,-1.8369701987210297e-16,15.66601648001631,7.460080183138045,48.9725247052569,19.496764760752132,71.66666666666667,300.0,58.333333333333336,89.16666666666667,122.9547656503612,112.11309523809524
2016-01-19 19:00:00,353.3333333333333,10.0,19.066666666666666,40.18944444444445,17.773333333333333,40.152222222222214,18.91388888888888,39.51722222222223,17.650000000000002,37.21666666666667,16.274416666666667,55.24792361111111,-4.792592592592592,83.13703703703705,18.313871568246583,31.480979020979017,20.272,42.491091269841284,16.601388888888902,37.32583333333335,-2.8249999999999997,758.025,88.41666666666667,0.5833333333333333,63.166666666666664,-4.483333333333333,28.097238643871,28.097238643871,19,1,1,0,0,-0.9659258262890684,0.2588190451025203,15.56366371334427,7.733221880912353,49.5175086494524,20.07103092662685,175.0,195.0,55.0,95.7638888888889,132.73869136459484,113.88888888888889
2016-01-19 20:00:00,448.3333333333333,15.0,19.37555555555555,40.698333333333316,18.253333333333334,40.406666666666645,20.291527777777784,42.74125,18.03333333333333,36.59611111111112,17.346111111111117,61.07277777777779,-5.247222222222222,82.88222222222224,17.956111111111117,30.193333333333346,20.392777777777766,40.90777777777777,16.4511111111111,36.00888888888888,-3.625,758.2000000000002,91.08333333333333,0.8333333333333334,61.583333333333336,-4.933333333333333,26.889574915791552,26.889574915791552,20,1,1,0,0,-0.8660254037844386,0.5000000000000001,15.872515432098762,8.026986564852873,50.25906944444444,21.00964468902466,353.3333333333333,558.3333333333334,51.666666666666664,91.18055555555554,117.04336613907614,116.25
2016-01-19 21:00:00,153.33333333333334,13.333333333333334,19.671666666666667,39.75722222222222,18.81777777777778,39.85833333333333,20.22999999999998,40.59444444444447,20.136388888888884,36.15333333333335,17.92833333333333,47.696666666666665,-5.638055555555556,82.85666666666667,17.68166666666667,29.530833333333334,20.5,39.97777777777778,16.323333333333334,35.02999999999998,-4.125,758.2000000000002,92.75,1.5833333333333333,61.0,-5.191666666666666,20.24620167600612,20.24620167600612,21,1,1,0,0,-0.7071067811865477,0.7071067811865474,16.183456790123454,8.300807024798601,48.42052777777777,21.39308361402424,448.3333333333333,345.0,41.666666666666664,83.19444444444444,104.87848577943933,116.91468253968254
2016-01-19 22:00:00,56.666666666666664,1.6666666666666667,19.79,38.45944444444445,18.920555555555566,38.49722222222221,19.762222222222217,39.5477777777778,19.396666666666665,35.88444444444445,18.49527777777777,73.44527777777779,-5.554074074074076,83.61055555555554,17.511111111111116,30.03999999999998,20.417500000000018,39.451805555555566,16.350833333333334,37.314166666666665,-3.766666666666666,758.3249999999999,91.0,1.0,61.416666666666664,-5.066666666666666,22.405059265050415,22.405059265050415,22,1,1,0,0,-0.5000000000000004,0.8660254037844384,16.121121399176953,8.224800447075536,50.72506944444444,22.60699446434171,153.33333333333334,56.666666666666664,46.666666666666664,83.19444444444444,104.87848577943933,116.97420634920636
2016-01-19 23:00:00,46.666666666666664,0.0,19.79,38.595555555555556,18.932777777777783,38.87999999999998,19.31055555555555,39.155,18.773333333333333,36.919999999999995,17.949999999999985,57.62000000000001,-5.914166666666667,82.22592592592595,17.5,31.650000000000016,20.33444444444445,41.531111111111116,16.39,39.016111111111115,-4.208333333333333,758.625,92.25,1.0,61.166666666666664,-5.341666666666666,22.069969010772184,22.069969010772184,23,1,1,0,0,-0.25881904510252157,0.9659258262890681,15.89632716049383,8.266970561937903,49.784370370370375,20.956777775628648,56.666666666666664,45.0,43.333333333333336,83.26388888888889,104.85264466572944,116.99404761904762
2016-01-20 00:00:00,36.666666666666664,0.0,19.718888888888884,38.85333333333333,18.73569444444445,39.11666666666665,19.111111111111118,39.049444444444454,18.38416666666667,37.77236111111112,17.686666666666667,51.98444444444443,-5.272222222222221,86.32296296296295,17.402222222222218,32.25055555555555,20.144444444444435,43.55222222222219,16.378888888888884,39.722777777777765,-4.625,758.7583333333333,94.0,1.4166666666666667,55.416666666666664,-5.5249999999999995,25.93914299698857,25.93914299698857,0,2,1,0,0,0.0,1.0,15.809984567901232,7.9921129507566775,50.262476851851844,21.687091839622138,46.666666666666664,46.666666666666664,31.666666666666668,82.84722222222221,105.02412785432675,117.02380952380952
2016-01-20 01:00:00,45.0,0.0,19.5138888888889,39.13611111111112,18.383333333333333,39.262222222222235,18.92055555555555,38.85722222222221,18.099999999999998,38.152222222222214,17.45666666666668,50.02638888888888,-5.031481481481482,84.8675925925926,17.328888888888883,32.63,19.893333333333334,44.47833333333333,16.39,40.55680555555555,-4.827777777777777,758.7277777777778,93.58333333333333,1.8611111111111098,50.666666666666664,-5.769444444444445,35.530152660794556,35.530152660794556,1,2,1,0,0,0.25881904510252074,0.9659258262890683,15.661687242798356,7.8378761406254505,50.155023148148146,21.171918625652523,36.666666666666664,45.0,48.333333333333336,82.84722222222221,105.02412785432675,117.00396825396827
2016-01-20 02:00:00,31.666666666666668,0.0,19.282777777777785,39.24277777777777,18.06555555555555,39.22,18.89,38.92722222222221,17.903888888888883,38.245,17.265,49.16888888888889,-5.627235449735447,82.48521164021163,17.275000000000002,32.81166666666667,19.677222222222216,45.55777777777778,16.3788888888889,41.08555555555555,-4.894444444444445,758.7944444444444,92.58333333333333,1.5277777777777783,54.666666666666664,-5.936111111111111,29.593668462863814,29.593668462863814,2,2,1,0,0,0.49999999999999994,0.8660254037844387,15.4567886537331,7.976473365092157,49.93274338624339,20.430442665846535,45.0,33.333333333333336,45.0,82.77777777777779,105.05883636433747,116.92460317460319
2016-01-20 03:00:00,43.333333333333336,0.0,19.049444444444433,39.14000000000001,17.770972222222216,39.28180555555555,18.902222222222218,39.13111111111112,17.7425,38.31444444444443,17.129166666666666,48.79333333333333,-5.787724867724869,82.90546296296294,17.198888888888884,32.845,19.543888888888883,45.5938888888889,16.367777777777786,41.48555555555555,-4.961111111111111,758.861111111111,91.58333333333333,1.1944444444444449,58.666666666666664,-6.102777777777777,22.66080847669703,22.66080847669703,3,2,1,0,0,0.7071067811865476,0.7071067811865476,15.324126249265134,7.983538704403821,49.90739351851851,20.240282276109284,31.666666666666668,46.666666666666664,31.666666666666668,82.63888888888889,105.11084173347417,116.99404761904762
2016-01-20 04:00:00,41.666666666666664,0.0,18.810138888888883,38.949999999999996,17.503888888888884,39.387777777777785,18.987777777777783,39.29,17.566666666666666,38.27,16.974999999999984,48.59611111111112,-5.2025,85.78203703703706,17.111111111111118,32.91111111111112,19.351111111111116,45.3375,16.367777777777786,41.763333333333335,-4.583333333333333,758.9833333333332,90.58333333333333,1.0,61.0,-5.866666666666667,22.750337639202673,22.750337639202673,4,2,1,0,0,0.8660254037844386,0.5000000000000001,15.2745524691358,7.745157851058764,50.087120370370364,20.54233187933244,43.333333333333336,33.333333333333336,45.0,82.98611111111111,104.9545325604946,116.97420634920636
2016-01-20 05:00:00,38.333333333333336,0.0,18.64444444444445,38.9888888888889,17.292777777777783,39.4611111111111,18.951111111111118,39.19138888888889,17.4511111111111,38.32888888888888,16.83444444444445,48.626666666666665,-4.219537037037036,89.4136111111111,17.05555555555555,32.97777777777778,19.24,45.138888888888886,16.362222222222233,42.12833333333333,-3.5833333333333335,759.0166666666665,90.0,1.8333333333333333,61.0,-4.983333333333333,20.37210521715072,20.37210521715072,5,2,1,0,0,0.9659258262890683,0.25881904510252074,15.290236625514403,7.38422509993131,50.42555555555555,21.119267275575673,41.666666666666664,45.0,41.666666666666664,82.70833333333333,105.0682001883597,116.95436507936508
2016-01-20 06:00:00,116.66666666666667,5.0,18.511111111111116,39.45666666666667,17.127777777777784,39.74666666666667,18.86333333333335,39.27944444444445,17.323333333333334,38.4375,16.7922619047619,47.9950992063492,-3.5094444444444437,90.52083333333333,16.975277777777766,32.94070707070707,19.091666666666665,45.07333333333333,16.30666666666667,42.361666666666665,-2.9166666666666665,758.9,90.0,2.5833333333333335,61.0,-4.358333333333333,16.38627419209418,16.38627419209418,6,2,1,0,0,1.0,6.123233995736766e-17,15.275776014109349,7.112108184324467,50.58119173881674,21.294573692068504,38.333333333333336,46.666666666666664,66.66666666666667,85.625,104.99575848345914,117.25198412698414
2016-01-20 07:00:00,53.333333333333336,1.6666666666666667,18.406111111111116,39.15402777777776,16.974444444444448,39.127777777777766,18.666111111111118,38.794999999999995,17.245,38.08555555555555,16.801002886002884,49.062353507059406,-3.549722222222222,89.77148148148149,16.7720202020202,31.1731871657754,18.910405982905967,43.75546652421652,16.258055555555547,40.77111111111112,-2.6333333333333333,759.025,88.33333333333333,2.0,61.416666666666664,-4.341666666666666,23.974954154497635,23.974954154497635,7,2,1,0,0,0.9659258262890683,-0.25881904510252063,15.164825452325452,7.080658098141463,49.80292942340883,21.170387618776815,116.66666666666667,41.666666666666664,63.333333333333336,86.11111111111113,104.81023416243833,117.19246031746032
2016-01-20 08:00:00,160.0,8.333333333333334,18.27055555555555,37.94777777777778,16.823333333333334,38.142222222222195,18.588888888888885,38.47291666666667,17.088888888888885,37.04722222222222,16.587731481481484,49.23636574074073,-3.4140277777777768,90.36787037037037,16.642989417989416,30.274603174603186,18.769351851851848,42.50577801827803,16.0888888888889,38.116666666666646,-2.3166666666666664,759.4499999999999,86.83333333333333,2.8333333333333335,61.583333333333336,-4.191666666666666,33.2215242786333,33.2215242786333,8,2,1,0,1,0.8660254037844387,-0.4999999999999998,15.04962228101117,6.990465952615992,48.894475619288116,21.467287799499356,53.333333333333336,41.666666666666664,208.33333333333334,91.04166666666667,105.41018625896518,116.9047619047619
2016-01-20 09:00:00,66.66666666666667,6.666666666666667,18.2,38.207777777777764,16.92055555555555,39.042222222222236,18.45,37.906666666666666,16.945,36.70291666666667,16.619027777777784,53.021805555555545,-2.6177777777777766,92.55055555555555,16.538888888888884,30.050000000000015,18.695833333333333,42.220568181818166,15.963333333333333,36.839999999999996,-2.1166666666666667,759.8833333333332,88.41666666666667,3.1666666666666665,59.75,-3.775,22.882146287399035,22.882146287399035,9,2,1,0,1,0.7071067811865476,-0.7071067811865475,15.079429012345678,6.703730275503021,49.49591792929293,22.37776319822772,160.0,33.333333333333336,220.0,92.43055555555554,104.83478970287041,115.9920634920635
